Log_ID,Customer_ID,Channel_Name,Program_Genre,Device_Type,Network_Type,View_Duration_Mins,Stream_Quality,Video_Resolution,Buffering_Events,Start_Time,End_Time,Timestamp,Content_Type,Playback_Speed,Subtitles_Enabled,Closed_Captions_Enabled,DVR_Playback,Skip_Ads,User_Rating,Autoplay_Triggered
10640,11337,Discovery Channel,Sports,Set-top Box,Mobile Network,51,SD,720p,14.0,2026-01-29 14:19:39.452582,2025-12-27 04:07:39.452582,2025-08-23 18:06:39.452582,Recorded,0.5x,True,False,True,False,4.0,False
10641,8637,HGTV,Drama,Mobile App,Guest WiFi,14,4K,480p,5.0,2025-12-24 07:04:39.452582,2025-03-20 20:45:39.452582,2025-07-22 02:09:39.452582,Live,2x,False,False,False,False,,False
10642,5384,ABC,Drama,Tablet,Guest WiFi,150,HD,720p,8.0,2025-10-12 17:46:39.452582,2025-06-18 13:18:39.452582,2025-07-15 08:18:39.452582,Live,0.5x,True,True,False,True,,True
10643,3733,HBO,Sports,Set-top Box,Home WiFi,238,4K,480p,8.0,2025-10-15 03:59:39.452582,2025-07-07 18:06:39.452582,2025-03-28 12:55:39.452582,Live,1x,True,False,False,False,5.0,False
10644,12496,Discovery Channel,Sports,Mobile App,Cellular,174,4K,480p,10.0,2025-05-07 17:31:39.452582,2026-03-04 09:30:39.452582,2026-03-06 11:10:39.452582,Recorded,0.5x,True,False,True,True,3.0,True
10645,3132,Netflix,Drama,Set-top Box,Guest WiFi,159,4K,720p,8.0,2026-03-06 02:35:39.452582,2025-08-18 18:55:39.452582,2025-12-30 15:33:39.452582,Recorded,1x,False,True,False,True,3.0,False
10646,7811,Local Channel,Series,Tablet,Mobile Network,129,SD,480p,3.0,2025-10-15 19:05:39.452582,2026-01-14 08:07:39.452582,2026-03-05 21:35:39.452582,Live,1x,False,True,True,True,2.0,False
10647,6276,ESPN,News,Mobile App,Guest WiFi,39,SD,480p,8.0,2025-09-02 20:56:39.452582,2025-07-22 04:52:39.452582,2026-01-27 13:27:39.452582,Live,0.5x,True,True,True,True,5.0,False
10648,12172,ABC,Documentary,Mobile App,Cellular,129,4K,720p,5.0,2025-07-01 11:43:39.452582,2025-06-23 07:51:39.452582,2025-09-26 22:00:39.452582,On-Demand,1x,False,True,True,False,,False
10649,6225,ABC,Movie,Set-top Box,Home WiFi,196,HD,1080p,6.0,2025-08-29 16:25:39.452582,2025-09-08 21:59:39.452582,2025-05-15 05:21:39.452582,Live,1.5x,True,True,False,False,5.0,False
10650,9446,CBS,Drama,Set-top Box,Cellular,177,4K,720p,9.0,2026-01-05 18:13:39.452582,2025-07-16 08:01:39.452582,2025-12-14 14:16:39.452582,Recorded,1x,False,False,False,True,2.0,True
10651,6667,CBS,Thriller,Laptop,Mobile Network,215,4K,480p,8.0,2025-05-10 11:31:39.452582,2025-05-23 05:50:39.452582,2025-11-16 21:34:39.452582,Recorded,1.5x,False,True,True,False,3.0,False
10652,7000,Discovery Channel,Comedy,Set-top Box,Mobile Network,6,SD,720p,8.0,2025-04-05 17:52:39.452582,2025-04-06 07:41:39.452582,2025-04-19 12:49:39.452582,Live,0.5x,False,False,False,True,2.0,True
10653,12639,CBS,News,Mobile App,Guest WiFi,183,4K,2160p,,2025-11-19 06:23:39.452582,2026-02-21 13:43:39.452582,2025-05-01 07:03:39.452582,On-Demand,2x,False,False,False,False,3.0,False
10654,11186,Netflix,Sports,Set-top Box,Guest WiFi,155,SD,720p,2.0,2025-11-02 12:21:39.452582,2025-05-16 02:04:39.452582,2025-09-18 04:41:39.452582,Recorded,2x,False,False,True,False,4.0,True
10655,5867,HGTV,Talk Show,Mobile App,Guest WiFi,14,HD,2160p,15.0,2025-10-09 10:43:39.452582,2025-05-12 18:07:39.452582,2025-07-16 13:05:39.452582,On-Demand,2x,True,False,True,True,5.0,True
10656,8769,Netflix,Animation,Set-top Box,Guest WiFi,11,HD,2160p,3.0,2025-08-01 19:33:39.452582,2025-12-12 05:10:39.452582,2025-05-24 05:07:39.452582,On-Demand,2x,True,False,False,False,3.0,False
10657,12634,Discovery Channel,Sports,Tablet,Cellular,131,4K,720p,14.0,2025-11-18 21:15:39.452582,2025-12-20 14:36:39.452582,2025-06-02 18:31:39.452582,Recorded,2x,True,False,False,True,2.0,True
10658,8600,ABC,Series,Set-top Box,Guest WiFi,22,HD,2160p,15.0,2025-10-25 11:57:39.452582,2025-03-17 09:55:39.452582,2025-06-11 12:08:39.452582,On-Demand,0.5x,True,True,False,True,4.0,False
10659,4683,CBS,Documentary,Mobile App,Home WiFi,92,SD,2160p,15.0,2025-04-24 01:50:39.452582,2026-02-20 20:12:39.452582,2025-04-03 06:42:39.452582,Live,2x,True,False,True,True,4.0,False
10660,8122,HBO,Reality TV,Smart TV,Mobile Network,80,SD,480p,11.0,2025-11-19 12:27:39.452582,2025-12-20 06:36:39.452582,2025-10-24 00:16:39.452582,On-Demand,1.5x,True,False,False,False,5.0,False
10661,7338,HGTV,Movie,Mobile App,Guest WiFi,22,HD,2160p,3.0,2025-06-08 04:43:39.452582,2026-01-21 09:40:39.452582,2025-12-11 02:32:39.452582,On-Demand,0.5x,True,True,True,True,2.0,True
10662,1187,FOX News,Thriller,Set-top Box,Home WiFi,160,4K,1080p,11.0,2026-02-17 06:39:39.452582,2025-03-22 05:29:39.452582,2025-03-27 10:16:39.452582,Live,2x,True,True,False,True,1.0,True
10663,10400,CNN,Drama,Laptop,Home WiFi,194,SD,2160p,13.0,2025-12-22 04:47:39.452582,2025-04-19 23:20:39.452582,2025-04-01 00:14:39.452582,On-Demand,1x,False,True,False,False,5.0,True
10664,2249,ABC,Documentary,Laptop,Home WiFi,189,SD,1080p,,2025-10-21 13:11:39.452582,2026-01-24 01:34:39.452582,2025-09-03 05:01:39.452582,Recorded,2x,True,False,True,True,,False
10665,10828,NBC,Series,Mobile App,Home WiFi,199,4K,720p,4.0,2025-11-06 06:51:39.452582,2025-11-14 18:00:39.452582,2025-09-16 04:10:39.452582,On-Demand,2x,False,False,True,False,3.0,False
10666,8769,Local Channel,Comedy,Smart TV,Mobile Network,55,HD,720p,5.0,2025-05-08 10:59:39.452582,2025-05-30 14:09:39.452582,2025-06-19 06:49:39.452582,On-Demand,1x,False,True,True,False,3.0,True
10667,11781,CNN,Reality TV,Set-top Box,Mobile Network,107,SD,2160p,0.0,2025-07-02 19:33:39.452582,2025-10-11 09:36:39.452582,2025-06-20 12:54:39.452582,On-Demand,1x,False,True,True,True,1.0,False
10668,4664,ESPN,Documentary,Laptop,Mobile Network,224,SD,1080p,7.0,2025-09-02 08:03:39.452582,2025-05-19 02:33:39.452582,2025-04-20 15:41:39.452582,On-Demand,2x,True,True,False,False,2.0,True
10669,2909,CBS,Documentary,Smart TV,Mobile Network,143,4K,480p,0.0,2025-08-14 13:17:39.452582,2025-11-20 13:16:39.452582,2025-04-14 10:30:39.452582,Live,2x,False,True,False,False,2.0,True
10670,9162,Showtime,Movie,Set-top Box,Cellular,133,HD,1080p,2.0,2025-04-01 07:01:39.452582,2026-02-05 09:29:39.452582,2025-06-15 03:16:39.452582,On-Demand,2x,False,True,True,True,,True
10671,6277,HBO,Reality TV,Tablet,Cellular,87,SD,720p,0.0,2026-02-24 06:12:39.452582,2025-07-24 08:37:39.452582,2025-08-31 06:50:39.452582,Live,2x,True,False,False,False,5.0,True
10672,3164,CNN,Documentary,Mobile App,Home WiFi,146,SD,720p,2.0,2025-11-24 06:28:39.452582,2025-10-17 01:51:39.452582,2025-04-02 12:47:39.452582,Recorded,1x,False,True,True,False,3.0,False
10673,4191,Disney+,Movie,Tablet,Home WiFi,204,SD,2160p,14.0,2025-10-27 14:13:39.452582,2025-03-15 18:02:39.452582,2025-05-25 11:05:39.452582,On-Demand,1.5x,True,False,False,True,4.0,False
10674,7164,Showtime,News,Smart TV,Mobile Network,100,SD,480p,11.0,2025-12-06 23:08:39.452582,2025-11-19 21:50:39.452582,2026-01-14 12:32:39.452582,Live,1.5x,True,True,True,True,1.0,False
10675,5778,AMC,Documentary,Set-top Box,Mobile Network,51,4K,1080p,3.0,2025-11-22 04:25:39.452582,2025-06-21 10:52:39.452582,2025-07-15 19:41:39.452582,On-Demand,0.5x,False,False,False,True,3.0,True
10676,12144,AMC,Sports,Mobile App,Home WiFi,98,4K,1080p,9.0,2025-06-03 07:52:39.452582,2025-08-19 13:31:39.452582,2025-03-29 07:10:39.452582,On-Demand,0.5x,False,True,True,False,4.0,False
10677,5474,HBO,Comedy,Laptop,Home WiFi,77,4K,720p,13.0,2025-12-01 13:51:39.452582,2025-08-17 15:21:39.452582,2025-11-12 07:42:39.452582,Live,1x,True,False,True,False,1.0,False
10678,1472,ESPN,Talk Show,Set-top Box,Guest WiFi,97,4K,480p,14.0,2025-10-09 04:30:39.452582,2026-03-02 04:04:39.452582,2025-12-06 10:44:39.452582,Live,0.5x,True,False,False,False,4.0,True
10679,7873,Showtime,Movie,Mobile App,Home WiFi,23,HD,720p,13.0,2025-11-08 11:05:39.452582,2026-01-25 13:25:39.452582,2025-06-29 07:16:39.452582,On-Demand,0.5x,False,False,False,True,4.0,False
10680,5886,HGTV,Sports,Mobile App,Mobile Network,142,HD,1080p,4.0,2025-07-10 09:38:39.452582,2025-10-19 08:15:39.452582,2025-12-05 09:12:39.452582,Live,2x,True,True,False,True,1.0,False
10681,10814,FOX News,Sports,Mobile App,Mobile Network,104,SD,480p,4.0,2025-10-08 11:40:39.452582,2025-06-09 18:03:39.452582,2025-08-04 23:56:39.452582,On-Demand,1.5x,False,False,True,False,4.0,False
10682,5442,AMC,Talk Show,Tablet,Guest WiFi,105,HD,1080p,5.0,2025-09-30 17:37:39.452582,2025-05-08 02:58:39.452582,2025-07-11 08:46:39.452582,Recorded,2x,True,True,True,True,2.0,True
10683,3295,Disney+,Talk Show,Set-top Box,Guest WiFi,78,SD,1080p,10.0,2025-10-13 01:16:39.452582,2025-06-27 04:23:39.452582,2025-09-01 05:25:39.452582,Recorded,2x,True,True,False,False,,False
10684,2493,NBC,Animation,Set-top Box,Mobile Network,84,SD,720p,8.0,2025-09-23 03:15:39.452582,2025-10-04 20:06:39.452582,2025-11-26 03:36:39.452582,Live,2x,False,False,True,True,2.0,False
10685,2801,Discovery Channel,Animation,Tablet,Guest WiFi,163,HD,720p,,2026-03-13 06:07:39.452582,2025-05-19 17:26:39.452582,2026-01-19 19:55:39.452582,Live,2x,False,False,True,False,2.0,False
10686,5426,ESPN,News,Set-top Box,Home WiFi,157,SD,480p,4.0,2026-03-02 00:34:39.452582,2025-04-13 20:45:39.452582,2025-08-30 12:12:39.452582,On-Demand,1x,False,False,False,False,2.0,True
10687,9414,CNN,Animation,Laptop,Mobile Network,25,SD,2160p,8.0,2025-06-16 18:50:39.452582,2025-09-30 12:24:39.452582,2025-06-07 03:54:39.452582,Recorded,2x,True,True,True,True,1.0,True
10688,8491,ESPN,Talk Show,Tablet,Home WiFi,123,HD,1080p,6.0,2025-09-20 18:25:39.452582,2025-07-04 20:02:39.452582,2025-07-27 14:49:39.452582,On-Demand,2x,False,False,False,True,4.0,False
10689,2124,Discovery Channel,Thriller,Tablet,Cellular,104,4K,2160p,12.0,2025-04-17 10:01:39.452582,2025-12-26 06:19:39.452582,2025-07-07 09:08:39.452582,Live,0.5x,True,False,True,False,2.0,False
10690,5190,Netflix,Sports,Smart TV,Guest WiFi,76,HD,1080p,2.0,2025-04-10 04:10:39.452582,2026-02-02 07:48:39.452582,2025-08-28 02:32:39.452582,Recorded,2x,True,False,True,True,5.0,False
10691,9961,FOX News,Drama,Smart TV,Guest WiFi,132,4K,2160p,13.0,2025-10-31 10:06:39.452582,2025-10-05 17:49:39.452582,2025-08-24 04:15:39.452582,On-Demand,1.5x,True,False,True,False,4.0,False
10692,6284,HBO,Documentary,Mobile App,Home WiFi,5,SD,1080p,1.0,2025-12-15 11:47:39.452582,2025-09-13 00:13:39.452582,2026-03-13 13:34:39.452582,Live,1x,True,True,False,False,4.0,True
10693,9019,CBS,Sports,Laptop,Mobile Network,186,SD,1080p,5.0,2025-03-18 06:44:39.452582,2025-04-19 23:37:39.452582,2025-08-22 03:30:39.452582,Live,1.5x,True,False,False,True,5.0,False
10694,5498,Netflix,Comedy,Laptop,Mobile Network,87,4K,1080p,2.0,2025-11-01 15:37:39.452582,2025-07-21 19:35:39.452582,2025-09-24 00:11:39.452582,Live,1x,False,True,True,False,,False
10695,8590,NBC,Comedy,Set-top Box,Guest WiFi,110,HD,2160p,11.0,2025-08-26 22:44:39.452582,2025-08-20 06:25:39.452582,2025-11-04 10:36:39.452582,On-Demand,1.5x,False,False,False,False,5.0,False
10696,1687,Showtime,Series,Smart TV,Guest WiFi,176,HD,480p,12.0,2025-12-10 15:30:39.452582,2025-12-30 21:17:39.452582,2026-02-23 19:40:39.452582,On-Demand,1x,True,False,False,False,1.0,True
10697,4504,Netflix,Comedy,Tablet,Mobile Network,31,HD,480p,2.0,2025-07-31 18:39:39.452582,2026-02-04 09:29:39.452582,2025-03-24 16:57:39.452582,Live,1.5x,False,False,True,True,1.0,True
10698,12303,Netflix,Comedy,Set-top Box,Cellular,24,SD,1080p,10.0,2025-10-06 10:39:39.452582,2025-10-01 01:03:39.452582,2026-01-05 13:05:39.452582,Recorded,1x,False,False,True,False,,False
10699,5958,Disney+,Reality TV,Laptop,Cellular,183,4K,720p,,2025-07-28 20:39:39.452582,2025-04-30 05:08:39.452582,2025-08-13 16:00:39.452582,Live,2x,True,True,False,True,,True
10700,4808,CNN,Reality TV,Laptop,Home WiFi,156,SD,480p,12.0,2025-11-27 23:32:39.452582,2025-10-10 18:25:39.452582,2025-08-12 16:51:39.452582,Live,0.5x,False,False,True,False,4.0,False
10701,4504,HBO,News,Smart TV,Mobile Network,14,HD,1080p,6.0,2025-09-06 23:28:39.452582,2025-09-28 12:49:39.452582,2025-04-03 20:11:39.452582,On-Demand,1x,True,False,False,True,4.0,False
10702,9812,FOX News,Sports,Laptop,Home WiFi,202,SD,720p,14.0,2025-11-17 04:07:39.452582,2025-08-02 11:13:39.452582,2025-04-04 03:21:39.452582,Live,1.5x,False,True,False,True,5.0,True
10703,2304,AMC,Sports,Set-top Box,Cellular,186,SD,1080p,11.0,2025-11-01 08:27:39.452582,2026-03-14 08:10:39.452582,2025-10-04 18:35:39.452582,Live,1x,True,False,False,False,4.0,True
10704,12455,CNN,Movie,Set-top Box,Home WiFi,98,SD,720p,13.0,2025-11-07 13:30:39.452582,2025-06-02 06:24:39.452582,2026-03-07 18:55:39.452582,Recorded,1.5x,True,True,False,False,,True
10705,8347,Netflix,Comedy,Smart TV,Mobile Network,176,HD,480p,13.0,2025-08-09 02:14:39.452582,2025-05-31 02:25:39.452582,2025-04-02 02:18:39.452582,On-Demand,1x,False,True,True,True,1.0,False
10706,4097,Disney+,Series,Mobile App,Cellular,183,4K,2160p,10.0,2025-09-04 22:14:39.452582,2025-11-06 18:36:39.452582,2026-01-11 17:58:39.452582,Live,0.5x,True,True,False,False,2.0,False
10707,6993,ABC,Movie,Tablet,Home WiFi,144,HD,1080p,15.0,2025-05-22 19:28:39.452582,2025-10-08 13:39:39.452582,2025-07-19 06:23:39.452582,Recorded,0.5x,False,True,False,True,3.0,False
10708,10591,Local Channel,Movie,Smart TV,Mobile Network,42,4K,480p,5.0,2025-07-19 13:40:39.452582,2026-03-01 22:16:39.452582,2025-11-01 13:41:39.452582,Live,1.5x,True,False,False,False,2.0,True
10709,8521,FOX News,Talk Show,Set-top Box,Cellular,66,SD,2160p,1.0,2025-04-29 23:41:39.452582,2025-04-03 04:54:39.452582,2025-06-03 04:45:39.452582,Live,0.5x,True,False,False,False,,True
10710,7317,Netflix,Thriller,Laptop,Guest WiFi,65,HD,2160p,0.0,2025-12-03 02:33:39.452582,2025-11-13 03:33:39.452582,2025-05-20 15:36:39.452582,On-Demand,1x,True,True,True,True,4.0,True
10711,6451,Disney+,Documentary,Laptop,Guest WiFi,125,SD,720p,11.0,2025-12-28 12:27:39.452582,2025-11-30 18:44:39.452582,2026-02-26 04:24:39.452582,Recorded,0.5x,True,True,True,False,,True
10712,11690,ESPN,Series,Smart TV,Guest WiFi,235,SD,1080p,12.0,2025-05-23 00:03:39.452582,2025-11-05 03:59:39.452582,2025-12-29 08:54:39.452582,On-Demand,0.5x,True,False,True,False,5.0,False
10713,4828,Discovery Channel,Drama,Laptop,Mobile Network,6,4K,480p,1.0,2025-03-20 20:57:39.452582,2025-08-21 00:13:39.452582,2025-12-26 08:27:39.452582,Live,2x,True,False,False,False,4.0,True
10714,6707,Netflix,Thriller,Set-top Box,Mobile Network,30,HD,720p,1.0,2025-12-14 05:39:39.452582,2025-05-15 01:50:39.452582,2025-11-20 03:35:39.452582,Live,1.5x,False,True,True,False,2.0,True
10715,4891,ABC,Reality TV,Smart TV,Home WiFi,78,HD,1080p,15.0,2025-08-06 20:25:39.452582,2025-08-28 08:16:39.452582,2025-06-16 21:53:39.452582,Recorded,1x,False,True,False,False,1.0,False
10716,1329,CNN,Movie,Laptop,Cellular,158,HD,1080p,9.0,2025-12-14 14:42:39.452582,2026-03-03 22:38:39.452582,2025-07-09 22:03:39.452582,Live,0.5x,False,True,True,False,3.0,True
10717,7848,CBS,Series,Set-top Box,Cellular,130,HD,2160p,2.0,2025-08-30 14:04:39.452582,2025-11-26 12:20:39.452582,2025-10-30 04:47:39.452582,Live,1x,False,False,True,True,,True
10718,3820,HBO,Thriller,Laptop,Home WiFi,50,4K,480p,10.0,2025-05-13 05:15:39.452582,2025-11-03 15:12:39.452582,2025-04-05 19:30:39.452582,Live,2x,False,True,False,True,2.0,True
10719,9595,Local Channel,Talk Show,Tablet,Mobile Network,185,HD,720p,13.0,2025-09-15 07:37:39.452582,2025-09-22 21:57:39.452582,2025-09-08 17:07:39.452582,On-Demand,0.5x,False,True,True,False,3.0,True
10720,5570,Showtime,Comedy,Smart TV,Cellular,94,4K,720p,8.0,2026-02-09 21:52:39.452582,2025-05-30 12:37:39.452582,2025-05-21 09:10:39.452582,On-Demand,2x,True,True,False,True,1.0,True
10721,6505,ABC,Movie,Laptop,Mobile Network,117,HD,2160p,1.0,2025-12-21 23:03:39.452582,2025-11-20 06:22:39.452582,2026-01-25 09:41:39.452582,Live,1.5x,True,False,False,True,4.0,False
10722,7640,ABC,Movie,Smart TV,Cellular,238,SD,1080p,10.0,2026-02-08 16:15:39.452582,2026-01-27 19:17:39.452582,2025-07-24 13:12:39.452582,Recorded,1x,True,False,True,False,3.0,False
10723,2741,CBS,Animation,Set-top Box,Home WiFi,173,SD,720p,1.0,2025-08-14 09:25:39.452582,2025-07-24 05:17:39.452582,2025-11-28 11:00:39.452582,On-Demand,1x,False,True,True,False,3.0,True
10724,10828,NBC,Series,Mobile App,Cellular,222,4K,480p,11.0,2025-11-11 05:39:39.452582,2025-08-27 03:11:39.452582,2025-08-02 01:10:39.452582,Live,0.5x,False,True,False,True,5.0,False
10725,8895,Netflix,Animation,Smart TV,Home WiFi,98,HD,720p,1.0,2025-08-17 03:29:39.452582,2026-01-04 01:01:39.452582,2025-10-04 17:20:39.452582,Live,1x,False,True,False,True,,False
10726,3677,Showtime,News,Laptop,Guest WiFi,191,SD,2160p,10.0,2026-01-24 21:22:39.452582,2025-07-10 18:01:39.452582,2025-06-23 17:03:39.452582,On-Demand,1x,False,True,False,False,5.0,True
10727,10798,Local Channel,Thriller,Laptop,Guest WiFi,59,4K,480p,2.0,2025-11-09 20:19:39.452582,2025-08-27 21:39:39.452582,2025-03-21 08:37:39.452582,Recorded,1.5x,False,True,False,True,1.0,True
10728,3965,HBO,Sports,Laptop,Cellular,28,4K,2160p,7.0,2025-04-27 17:13:39.452582,2026-02-08 20:11:39.452582,2025-06-01 16:08:39.452582,Recorded,1x,False,True,False,False,3.0,True
10729,12474,Showtime,Comedy,Mobile App,Guest WiFi,205,SD,1080p,13.0,2025-07-12 00:20:39.452582,2026-01-04 10:03:39.452582,2025-04-04 04:57:39.452582,Live,1x,False,True,False,False,,False
10730,1823,CNN,Talk Show,Mobile App,Mobile Network,176,HD,480p,8.0,2025-05-29 06:54:39.452582,2026-01-03 01:03:39.452582,2025-09-08 09:04:39.452582,Recorded,0.5x,False,True,True,False,4.0,True
10731,10423,AMC,Drama,Smart TV,Mobile Network,28,HD,480p,6.0,2026-02-16 10:40:39.452582,2026-02-24 09:37:39.452582,2026-01-08 23:55:39.452582,Recorded,2x,True,True,True,True,5.0,True
10732,4499,CNN,Drama,Smart TV,Home WiFi,236,4K,480p,6.0,2025-08-03 17:53:39.452582,2025-12-26 10:39:39.452582,2025-10-29 19:32:39.452582,Recorded,1x,False,False,False,False,2.0,False
10733,6243,ESPN,Sports,Laptop,Mobile Network,143,4K,1080p,4.0,2025-07-08 03:11:39.452582,2026-02-12 17:55:39.452582,2025-08-24 17:00:39.452582,Live,0.5x,False,True,True,True,4.0,True
10734,3983,Disney+,Documentary,Mobile App,Guest WiFi,221,SD,1080p,10.0,2025-05-17 02:47:39.452582,2026-01-27 05:33:39.452582,2025-06-17 22:19:39.452582,Live,0.5x,False,True,False,True,4.0,False
10735,7581,AMC,Documentary,Tablet,Cellular,16,4K,2160p,12.0,2025-03-25 17:17:39.452582,2025-03-26 01:40:39.452582,2025-12-20 14:54:39.452582,Recorded,0.5x,False,True,True,False,5.0,True
10736,6373,NBC,Comedy,Mobile App,Cellular,112,SD,2160p,14.0,2025-10-27 02:42:39.452582,2025-07-03 14:51:39.452582,2025-05-12 12:48:39.452582,On-Demand,1.5x,True,False,True,False,1.0,True
10737,11622,Local Channel,News,Smart TV,Guest WiFi,177,SD,1080p,2.0,2025-06-23 10:27:39.452582,2026-01-13 07:10:39.452582,2025-03-20 06:20:39.452582,Recorded,0.5x,False,True,True,True,5.0,False
10738,10869,CBS,Thriller,Laptop,Mobile Network,146,4K,2160p,10.0,2025-05-05 16:58:39.452582,2025-08-05 09:55:39.452582,2025-06-21 12:10:39.452582,Recorded,2x,True,True,False,False,2.0,False
10739,2927,CBS,Drama,Tablet,Cellular,63,4K,720p,6.0,2025-04-18 10:27:39.452582,2025-05-14 08:22:39.452582,2025-08-08 02:02:39.452582,On-Demand,0.5x,True,False,True,True,1.0,True
10740,8802,Discovery Channel,News,Smart TV,Guest WiFi,22,SD,480p,1.0,2026-02-12 16:18:39.452582,2025-12-26 13:12:39.452582,2025-07-29 17:36:39.452582,On-Demand,1x,False,True,False,True,1.0,True
10741,4149,Discovery Channel,Movie,Mobile App,Mobile Network,63,4K,720p,5.0,2025-07-10 04:07:39.452582,2026-02-20 00:32:39.452582,2025-06-05 01:36:39.452582,On-Demand,1.5x,False,False,False,True,3.0,True
10742,1359,ABC,Comedy,Set-top Box,Home WiFi,189,HD,1080p,10.0,2025-10-24 10:05:39.452582,2026-02-18 20:00:39.452582,2025-09-21 11:43:39.452582,Recorded,1.5x,True,False,True,False,4.0,True
10743,4174,AMC,Talk Show,Tablet,Cellular,158,SD,720p,9.0,2025-10-26 20:21:39.452582,2025-07-30 16:13:39.452582,2026-03-13 22:16:39.452582,Recorded,1.5x,False,True,True,False,2.0,True
10744,7352,ESPN,Sports,Laptop,Guest WiFi,142,HD,480p,11.0,2025-12-19 21:28:39.452582,2025-06-27 20:15:39.452582,2025-09-16 03:55:39.452582,Recorded,1.5x,False,True,False,False,,False
10745,5490,FOX News,Documentary,Tablet,Guest WiFi,81,4K,2160p,5.0,2026-03-02 02:27:39.452582,2025-05-13 16:50:39.452582,2025-10-06 14:29:39.452582,Live,1.5x,True,True,True,False,5.0,False
10746,6679,FOX News,Series,Smart TV,Home WiFi,234,SD,480p,3.0,2025-08-13 00:28:39.452582,2025-09-15 15:43:39.452582,2025-08-24 00:47:39.452582,On-Demand,2x,True,True,True,True,5.0,False
10747,5555,HGTV,Series,Mobile App,Guest WiFi,41,SD,2160p,1.0,2025-09-22 20:41:39.452582,2025-08-10 23:45:39.452582,2025-11-28 15:21:39.452582,Recorded,1x,True,True,False,False,4.0,True
10748,12343,HGTV,Sports,Mobile App,Cellular,204,SD,480p,4.0,2025-10-02 00:01:39.452582,2026-01-04 02:22:39.452582,2025-06-05 23:28:39.452582,On-Demand,2x,True,False,False,True,,False
10749,10080,ABC,Talk Show,Laptop,Mobile Network,83,4K,720p,5.0,2025-03-22 13:15:39.452582,2026-02-22 07:13:39.452582,2025-06-09 15:03:39.452582,Recorded,1x,False,False,False,False,2.0,True
10750,5444,HGTV,Series,Set-top Box,Guest WiFi,164,HD,480p,7.0,2025-06-24 02:50:39.452582,2025-12-27 17:34:39.452582,2025-10-24 16:33:39.452582,Live,1.5x,True,True,False,False,1.0,False
10751,7017,Discovery Channel,Movie,Set-top Box,Cellular,190,HD,2160p,14.0,2025-03-27 13:54:39.452582,2025-08-17 13:11:39.452582,2025-05-25 02:56:39.452582,On-Demand,2x,False,True,True,True,4.0,True
10752,8999,Showtime,Drama,Laptop,Guest WiFi,136,HD,1080p,5.0,2025-07-31 13:28:39.452582,2025-05-20 22:49:39.452582,2025-03-31 11:17:39.452582,Live,0.5x,False,True,False,True,2.0,True
10753,12474,CNN,News,Set-top Box,Mobile Network,150,HD,1080p,1.0,2025-05-26 19:35:39.452582,2025-08-02 02:04:39.452582,2025-11-19 00:33:39.452582,On-Demand,1x,True,True,True,False,1.0,False
10754,11478,NBC,Animation,Mobile App,Home WiFi,147,4K,480p,14.0,2025-08-19 02:58:39.452582,2025-03-20 10:24:39.452582,2025-11-23 17:35:39.452582,On-Demand,2x,True,False,False,False,3.0,True
10755,10008,Discovery Channel,Drama,Laptop,Mobile Network,199,SD,720p,10.0,2025-08-28 03:50:39.452582,2026-01-04 06:29:39.452582,2025-10-25 10:17:39.452582,On-Demand,1.5x,False,True,True,False,5.0,False
